,Hugo_Symbol,Entrez_Gene_Id,normality,p,stat,expression
0,HIST3H2A,92815.0,NOT,1.9962089491136584e-11,291.5,expressed
1,LIN7B,64130.0,NOT,0.17332474063007663,1113.0,not
2,LXN,56925.0,NOT,0.9999999148763918,2008.0,not
3,CNKSR2,22866.0,ND,0.9999999999991859,2274.0,not
4,SCML1,6322.0,NOT,0.9978197051239704,1663.0,not
5,AC024592.12,0.0,NOT,0.054478401229153185,1017.0,not
6,GSDMD,79792.0,NOT,0.9999998193665566,1987.5,not
7,AKR1C1,1645.0,NOT,0.003698899515028155,861.0,expressed
8,C3orf62,375341.0,ND,0.9999999981239169,2104.5,not
9,CRISPLD2,83716.0,NOT,0.9999908476061846,1871.0,not
10,DOCK5,80005.0,ND,0.9999999960459205,2086.5,not
11,SLC33A1,9197.0,ND,2.2361799701076442e-11,294.0,expressed
12,GLI1,2735.0,NOT,0.28242897573687475,1166.0,not
13,STK17B,9262.0,NOT,0.9999999999985277,2262.0,not
14,RP5-966M1.6,0.0,NOT,0.9999999988649234,2116.5,not
15,VPS52,6293.0,ND,0.6438972807348218,1303.0,not
16,HAGHL,84264.0,NOT,0.0055900753255937585,881.5,expressed
17,CDC37L1,55664.0,NOT,0.9999999999999907,2360.5,not
18,KRT10,3858.0,NOT,3.16267399647651e-15,118.5,expressed
19,AEN,64782.0,ND,0.20599082803340146,1130.5,not
20,CYHR1,50626.0,ND,0.0004129071824886755,764.5,expressed
21,VWA1,64856.0,ND,0.999999266449486,1948.0,not
22,EXOSC9,5393.0,ND,0.6515713554794376,1306.0,not
23,TNFAIP8L2,79626.0,NOT,0.9999999999999991,2404.5,not
24,PFDN2,5202.0,ND,3.3320974226094674e-15,119.5,expressed
25,TCP1,6950.0,NOT,4.564911978771619e-13,213.5,expressed
26,ALG9,79796.0,NOT,0.9999999982458385,2106.0,not
27,RPS15A,6210.0,ND,0.652844909373604,1306.5,not
28,PMEL,6490.0,ND,0.0839627159759121,1049.5,not
29,SFMBT1,51460.0,NOT,0.5219935761900154,1257.5,not
30,CYBA,1535.0,NOT,0.9999999983785649,2108.0,not
31,GINS1,9837.0,NOT,1.4298994170720628e-17,23.5,expressed
32,GPX3,2878.0,ND,1.0,2497.0,not
33,IPO9,55705.0,ND,2.768597963496339e-12,250.0,expressed
34,SHKBP1,92799.0,NOT,0.02852382746811919,973.5,expressed
35,ARHGAP40,343578.0,NOT,0.05641045097550761,1019.5,not
36,ENO3,2027.0,ND,0.061673596345537485,1026.0,not
37,COX19,90639.0,ND,0.0005416379895158526,775.5,expressed
38,LMF1,64788.0,NOT,0.9999999999961107,2242.0,not
39,S100P,6286.0,ND,0.14893605567595208,1098.5,not
40,RDH14,57665.0,ND,0.9991063744470245,1702.5,not
41,GDE1,51573.0,NOT,0.9999997063114971,1974.0,not
42,LSM14B,149986.0,NOT,5.744083211361356e-14,173.0,expressed
43,TLE2,7089.0,NOT,0.999999999999998,2389.0,not
44,ACOT8,10005.0,ND,0.9290388518136943,1462.5,not
45,EIF4EBP3,8637.0,NOT,0.9999999999399379,2183.5,not
46,LRP2BP,55805.0,ND,1.0,2476.0,not
47,PELO,53918.0,ND,0.9999999999737008,2201.5,not
48,CDIPT,10423.0,ND,0.9998248955123296,1768.0,not
49,C19orf44,84167.0,ND,0.9999766182708961,1840.0,not
50,PABPN1,8106.0,NOT,8.121027345284091e-07,554.0,expressed
51,NFKBIB,4793.0,NOT,0.04238305218417451,999.5,expressed
52,ZWINT,11130.0,ND,2.2229534056805032e-17,31.0,expressed
53,DYNLL1,8655.0,ND,5.848652263831916e-07,544.5,expressed
54,NRXN3,9369.0,ND,0.9999962887403036,1899.5,not
55,FYTTD1,84248.0,ND,1.700182251358301e-08,449.0,expressed
56,CAPRIN1,4076.0,ND,8.155346500595883e-09,430.5,expressed
57,AOC3,8639.0,NOT,1.0,2475.0,not
58,KIFC3,3801.0,NOT,0.9999999963591836,2088.5,not
59,DOCK11,139818.0,NOT,1.0,2462.5,not
60,NENF,29937.0,ND,0.05258021827716684,1014.5,not
61,TMEM231,79583.0,NOT,0.9999999766904367,2042.0,not
62,DNAH17,8632.0,ND,0.03333529986377661,983.5,expressed
63,DCHS1,8642.0,NOT,0.9999999999834498,2211.5,not
64,ZFYVE19,84936.0,NOT,0.00014362162463023949,723.5,expressed
65,NTRK1,4914.0,NOT,0.9999983678983323,1924.5,not
66,CCDC62,84660.0,ND,0.9979814009161244,1666.5,not
67,HS3ST4,9951.0,NOT,0.45686506237494595,1234.0,not
68,SLC5A8,160728.0,NOT,0.9999999999966532,2244.5,not
69,WDR53,348793.0,NOT,1.2676972161865623e-17,21.5,expressed
70,NLN,57486.0,NOT,1.0516612950469853e-15,98.5,expressed
71,TBC1D31,93594.0,ND,6.181571076136515e-16,89.0,expressed
72,NOXRED1,122945.0,ND,0.9111409858504893,1445.0,not
73,ZNF597,146434.0,NOT,0.9999999999999992,2405.5,not
74,RNF114,55905.0,ND,0.9995875556877412,1734.5,not
75,JOSD2,126119.0,NOT,0.11447899499762265,1075.0,not
76,SFRP2,6423.0,NOT,0.000321810683901807,754.5,expressed
77,PNMA2,10687.0,ND,1.0,2465.0,not
78,CDH10,1008.0,NOT,0.9999999971002378,2093.5,not
79,HENMT1,113802.0,ND,0.00852784444973235,903.5,expressed
80,STX16,8675.0,ND,0.0007319987565516968,788.0,expressed
81,PTX3,5806.0,NOT,0.9999996662326067,1970.5,not
82,BFAR,51283.0,NOT,0.9999981414125438,1920.5,not
83,MEP1B,4225.0,ND,0.39623826576535465,1212.5,not
84,SHROOM3,57619.0,NOT,0.9999999999999998,2431.0,not
85,NUP107,57122.0,NOT,6.411526121978105e-14,175.0,expressed
86,HS6ST1,9394.0,ND,1.539798892168442e-11,286.0,expressed
87,BRWD3,254065.0,NOT,1.1692838997960225e-05,636.0,expressed
88,FGF11,2256.0,NOT,2.3603552303241246e-17,32.0,expressed
89,CCDC138,165055.0,NOT,7.973349544503274e-12,272.0,expressed
90,FAM193B,54540.0,ND,0.9991053777129749,1702.5,not
91,BATF,10538.0,ND,0.9999765888196481,1840.0,not
92,COL4A2,1284.0,ND,0.9835697874618234,1559.0,not
93,AGFG2,3268.0,NOT,0.9999999999627994,2194.0,not
94,TVP23B,51030.0,NOT,0.0010519794647151604,803.5,expressed
95,FBXO42,54455.0,ND,0.9186816337247243,1452.0,not
96,NBEAL1,65065.0,NOT,0.9999997403377319,1977.5,not
97,BCL6,604.0,NOT,0.9999230902722052,1798.5,not
98,DNAJC3,5611.0,ND,0.9999999839358223,2051.5,not
99,C1orf233,643988.0,NOT,0.00685718649661432,892.0,expressed
100,ADH6,130.0,NOT,0.9974370101362412,1655.5,not
101,VPS13B,157680.0,ND,0.6692356471575424,1313.0,not
102,ZMYM3,9203.0,NOT,0.5832753511875224,1280.0,not
103,SEMA3D,223117.0,NOT,0.9617827601800188,1506.5,not
104,ITGB6,3694.0,ND,0.9999999999998644,2309.5,not
105,RBM44,375316.0,NOT,0.9982097103626004,1672.0,not
106,CEACAM21,90273.0,ND,0.999999999999999,2401.0,not
107,ETV6,2120.0,NOT,0.00405317126422522,865.5,expressed
108,C1RL,51279.0,NOT,0.9999998549055645,1993.5,not
109,CCDC181,57821.0,NOT,0.9999999999999001,2315.5,not
110,GPN3,51184.0,NOT,0.0006806645854372268,785.0,expressed
111,RAP1GAP,5909.0,NOT,0.9999999999980724,2256.5,not
112,MAGED2,10916.0,ND,0.9999997585708972,1979.5,not
113,C1orf85,112770.0,ND,0.0003216293748902679,754.5,expressed
114,JRKL,8690.0,ND,0.00011586821383048889,715.5,expressed
115,BHLHE40,8553.0,ND,0.9944100462282256,1617.5,not
116,NMUR1,10316.0,ND,0.9999999999999999,2448.0,not
117,SPATA18,132671.0,NOT,0.9999999999997901,2301.0,not
118,NTPCR,84284.0,ND,1.2806237759184354e-05,639.0,expressed
119,CBWD3,55871.0,NOT,0.0017709731078790164,826.5,expressed
120,TLDC2,140711.0,ND,0.9999993933050834,1953.5,not
121,C14orf119,55017.0,ND,0.48762439983055783,1245.0,not
122,GNAI2,2771.0,NOT,1.0,2458.0,not
123,MNDA,4332.0,NOT,0.9999999999999999,2447.5,not
124,RP11-347C12.3,0.0,NOT,0.9998987781110058,1788.5,not
125,CLEC6A,93978.0,NOT,0.9999999999998909,2313.5,not
126,FCGR2A,2212.0,NOT,0.9999999999997956,2301.5,not
127,REV1,51455.0,NOT,0.9217322591916444,1455.0,not
128,ECH1,1891.0,ND,0.9988601901399946,1692.0,not
129,ZNF491,126069.0,NOT,0.9999999999993647,2279.0,not
130,SEP15,0.0,ND,0.9999846426779727,1854.0,not
131,LRRC24,441381.0,NOT,0.6541022529610496,1307.0,not
132,C1orf109,54955.0,NOT,6.272683918499822e-12,267.0,expressed
133,GMFG,9535.0,NOT,1.0,2465.0,not
134,MAGEH1,28986.0,NOT,0.9999999999997436,2297.0,not
135,GMFB,2764.0,NOT,0.9999991148480484,1942.5,not
136,AC068987.1,0.0,NOT,1.0195454123991032e-09,380.0,expressed
137,APOBEC3G,60489.0,NOT,0.8828247737411736,1422.0,not
138,SLC7A2,6542.0,NOT,0.9999999999822804,2210.0,not
139,IQCH,64799.0,ND,0.7860566305808798,1364.5,not
140,FAM83G,644815.0,NOT,1.507036999024444e-11,285.5,expressed
141,CCNA2,890.0,NOT,1.474668013612751e-17,24.0,expressed
142,PSMC1,5700.0,NOT,2.9942990341351456e-11,300.5,expressed
143,TGIF1,7050.0,ND,0.00029791728175983164,751.5,expressed
144,C18orf21,83608.0,NOT,1.8421578613871668e-05,651.0,expressed
145,CD180,4064.0,ND,0.9835648057476555,1559.0,not
146,TDRKH,11022.0,ND,0.5425518763603318,1265.0,not
147,TXNDC15,79770.0,NOT,0.9999999999999922,2364.0,not
148,RP11-849F2.7,0.0,ND,0.8534644888764298,1402.0,not
149,CTNNA3,29119.0,NOT,0.9870865440800548,1572.5,not
150,IPO5,3843.0,ND,0.0005894602942225317,779.0,expressed
151,C8B,732.0,ND,0.9999999999999998,2427.0,not
152,CCL3L1,6349.0,NOT,0.7910451425586904,1367.0,not
153,ANKRD33B,651746.0,ND,0.999596710483124,1735.5,not
154,DGKD,8527.0,ND,0.9999999999097801,2174.5,not
155,TMPO,7112.0,NOT,8.53489094001315e-12,273.5,expressed
156,LY86,9450.0,NOT,0.9999999999999999,2436.5,not
157,LDOC1,23641.0,NOT,0.1158191066706305,1076.0,not
158,MAD2L1,4085.0,ND,1.657898317783013e-17,26.0,expressed
159,BHMT2,23743.0,NOT,0.9999999999998805,2312.0,not
160,BAI1,575.0,ND,0.42887194075219853,1223.5,not
161,TOMM70A,9868.0,NOT,2.4250311982046135e-16,72.5,expressed
162,MRI1,84245.0,ND,0.0002306280736342447,741.5,expressed
163,ARAP1,116985.0,NOT,0.9999999999996059,2288.5,not
164,DZIP1,22873.0,ND,0.09628364640358211,1060.5,not
165,VDAC3,7419.0,NOT,8.041375705927255e-08,489.5,expressed
166,RBM42,79171.0,NOT,6.866643174693003e-05,696.5,expressed
167,MROH7-TTC4,0.0,NOT,0.9970277959296553,1648.5,not
168,ZNF2,7549.0,NOT,0.056395872168260926,1019.5,not
169,ATP8B2,57198.0,NOT,0.9999896463875257,1867.0,not
170,MMADHC,27249.0,ND,9.986246455518369e-07,560.0,expressed
171,SIK3,23387.0,NOT,0.9999934251854471,1881.5,not
172,GOLIM4,27333.0,NOT,0.0009936333090468372,801.0,expressed
173,FLJ20306,0.0,ND,0.0032640594035426213,855.0,expressed
174,TSHZ2,128553.0,NOT,9.012065738447219e-06,627.5,expressed
175,ADAM11,4185.0,NOT,7.464955962257255e-08,487.5,expressed
176,SPCS2,9789.0,ND,0.17421010436577,1113.5,not
177,SNX18,112574.0,NOT,0.9999999999995085,2284.0,not
178,KIF17,57576.0,ND,1.0,2479.5,not
179,PARP11,57097.0,ND,0.10229394006424536,1065.5,not
180,RAB42,115273.0,NOT,0.5493801535215208,1267.5,not
181,ACP6,51205.0,ND,0.3484368587292675,1193.0,not
182,IL7,3574.0,NOT,0.9999999990214147,2120.0,not
183,RBPMS2,348093.0,NOT,0.999999999999102,2272.0,not
184,AGTR2,186.0,NOT,0.9999999999999855,2348.5,not
185,PLA2G4D,283748.0,ND,3.0553532153940412e-06,593.5,expressed
186,ANKRD20A4,441425.0,NOT,0.9722681298297443,1527.0,not
187,MTDH,92140.0,NOT,1.7091381560848533e-05,648.5,expressed
188,MT-CYB,4519.0,ND,0.9999999999463787,2186.0,not
189,TRIP6,7205.0,NOT,7.006610993497825e-06,619.5,expressed
190,CES1,1066.0,ND,0.9999962268997475,1899.0,not
191,CYSLTR1,10800.0,NOT,0.9999999999999989,2400.0,not
192,TBL1Y,90665.0,ND,0.7116393561683777,1329.0,not
193,SH3BGRL,6451.0,ND,0.9999999999999997,2422.0,not
194,TAF15,8148.0,ND,3.897239408173429e-05,676.5,expressed
195,NMU,10874.0,ND,2.2541317947465373e-14,155.0,expressed
196,IL17REL,400935.0,NOT,0.005007339648139468,877.0,expressed
197,AC079354.1,0.0,ND,0.9999999995399718,2133.5,not
198,NPIPA1,9284.0,NOT,0.998484443597744,1679.5,not
199,DNAJA3,9093.0,ND,1.92254952247917e-10,341.5,expressed
200,TIAF1,9220.0,NOT,0.9999331597263563,1803.5,not
201,KAT5,10524.0,ND,0.9999999999512827,2188.0,not
202,CPNE9,151835.0,ND,0.9999999999786416,2206.0,not
203,KIAA0895,23366.0,NOT,0.804645440218879,1374.0,not
204,CHORDC1,26973.0,ND,5.598301597544963e-13,217.5,expressed
205,IL26,55801.0,NOT,0.9732579950943157,1526.5,not
206,TLR10,81793.0,ND,0.9831389616243484,1557.5,not
207,ELP3,55140.0,NOT,0.9949428428172699,1622.5,not
208,SLC38A11,151258.0,NOT,0.5629936321985664,1272.5,not
209,RIOK1,83732.0,NOT,3.076096302772919e-14,161.0,expressed
210,HIBCH,26275.0,NOT,0.016712216595055805,941.0,expressed
211,OGFOD1,55239.0,NOT,0.00040752492157238506,764.0,expressed
212,RRH,10692.0,ND,0.9991494395440543,1704.5,not
213,ALDOB,229.0,NOT,0.9999983434108091,1924.0,not
214,CSNK1G2,1455.0,NOT,2.385357329711766e-06,586.0,expressed
215,ADIPOR2,79602.0,ND,0.6348580432382631,1299.5,not
216,GNA14,9630.0,NOT,1.0,2475.0,not
217,CCDC68,80323.0,NOT,0.9999999999999999,2452.0,not
218,ZNF564,163050.0,NOT,0.9999828947058221,1850.5,not
219,ANKRD6,22881.0,ND,0.9999948096410692,1889.0,not
220,NDUFS3,4722.0,NOT,0.00017744788028149322,731.5,expressed
221,EFCAB4B,84766.0,ND,0.0008843410192693899,796.0,expressed
222,DLGAP1,9229.0,ND,0.9983789191600493,1676.5,not
223,STRN,6801.0,ND,6.264055615672741e-07,546.5,expressed
224,SCARF2,91179.0,NOT,0.9999990825003583,1941.5,not
225,C5orf22,55322.0,ND,3.4740658455406873e-13,208.0,expressed
226,PTPN2,5771.0,NOT,0.03084425952225768,978.5,expressed
227,FBXO45,200933.0,ND,5.1833668846164623e-17,45.5,expressed
228,TOP2B,7155.0,ND,0.9996660861976254,1743.0,not
229,ZNF16,7564.0,ND,4.874853612914739e-11,311.0,expressed
230,CYP2F1,1572.0,NOT,0.9999999992476033,2125.0,not
231,AMIGO1,57463.0,NOT,0.9999999999999865,2353.5,not
232,STX16-NPEPL1,0.0,ND,0.9997692445330554,1757.5,not
233,PPDPF,79144.0,NOT,0.9983431014343976,1675.5,not
234,ESPN,83715.0,NOT,2.4035645998601355e-12,247.0,expressed
235,LAPTM4A,9741.0,NOT,0.9999999995297189,2137.0,not
236,KCNK3,3777.0,NOT,1.0,2493.0,not
237,FABP7,2173.0,ND,4.637998184172063e-05,684.5,expressed
238,PDE2A,5138.0,ND,0.9999999999999998,2425.0,not
239,TTLL11,158135.0,NOT,0.9999999999999798,2346.0,not
240,FBXO38,81545.0,ND,0.9999999999999999,2434.0,not
241,ANKMY1,51281.0,ND,0.9999999996590819,2144.5,not
242,GTF2IRD1,9569.0,ND,1.3115865072031133e-15,102.5,expressed
243,BIRC6,57448.0,NOT,0.00011570759111187814,715.5,expressed
244,EIF1AY,9086.0,NOT,0.9682443446318498,1518.0,not
245,SEC22A,26984.0,NOT,1.3714488836224734e-08,443.5,expressed
246,ZC3H15,55854.0,NOT,3.3019526830743916e-11,302.5,expressed
247,DHCR24,1718.0,ND,0.9999999999999798,2346.0,not
248,ZDHHC2,51201.0,NOT,0.9999792169222291,1844.0,not
249,C1orf220,400798.0,ND,3.704299768091638e-06,600.0,expressed
250,GLG1,2734.0,NOT,0.00012896700456426307,719.5,expressed
251,CBR4,84869.0,NOT,0.6020048955868627,1287.0,not
252,DKKL1,27120.0,ND,0.016012944495156597,938.5,expressed
253,AK3,50808.0,ND,0.9999999700465768,2035.5,not
254,CNPY3,10695.0,NOT,0.23880663189754275,1146.5,not
255,RELT,84957.0,ND,0.8888184199241231,1426.5,not
256,HEATR2,54919.0,NOT,4.121310921770384e-14,166.5,expressed
257,TSTD2,158427.0,ND,0.7654494259888132,1354.5,not
258,PRKX,5613.0,NOT,3.5375463289482222e-12,255.0,expressed
259,PARD6A,50855.0,ND,0.9999631634783227,1824.5,not
260,ANKRD18B,441459.0,NOT,1.4560809627915139e-12,237.0,expressed
261,GKN2,200504.0,NOT,1.0,2498.0,not
262,FAM89B,23625.0,ND,0.05878314745697996,1022.5,not
263,RABL2B,11158.0,NOT,0.9999981061906468,1920.0,not
264,PFN4,375189.0,ND,0.006990809743270354,893.0,expressed
265,EPS8L3,79574.0,NOT,0.3742029004597818,1205.0,not
266,RPS6KL1,83694.0,ND,0.7415268961201289,1343.5,not
267,HDAC2,3066.0,ND,1.9709523489354453e-17,29.0,expressed
268,TMEM182,130827.0,NOT,4.0555509756106175e-16,81.5,expressed
269,ARNT,405.0,ND,0.9999999947523175,2079.5,not
270,CHDH,55349.0,NOT,0.9999999997196222,2149.0,not
271,PRRG4,79056.0,NOT,0.000342705961573691,757.0,expressed
272,UVRAG,7405.0,NOT,0.9999850742489231,1855.0,not
273,C16orf96,342346.0,NOT,0.9999999999678332,2197.0,not
274,KCNQ4,9132.0,NOT,0.9997539829649205,1755.0,not
275,SMIM8,57150.0,ND,0.030375022446566535,977.5,expressed
276,MFAP5,8076.0,ND,0.19157987326947862,1123.0,not
277,DYNC2H1,79659.0,ND,0.9999999984108262,2108.5,not
278,THAP9,79725.0,NOT,0.5711329161376988,1275.5,not
279,C17orf53,78995.0,NOT,1.0973215353632674e-17,19.0,expressed
280,IST1,9798.0,ND,0.9999995737336108,1963.5,not
281,SLC39A10,57181.0,NOT,0.0002832692527060141,749.5,expressed
282,ZNF675,171392.0,NOT,0.04865235767754244,1009.0,expressed
283,MAPK1,5594.0,ND,0.022407939631348375,958.5,expressed
284,TSR2,90121.0,NOT,0.9728052856277716,1528.5,not
285,RIMBP2,23504.0,NOT,0.0004912628769047527,771.5,expressed
286,AL136218.1,0.0,ND,0.9783977699197706,1542.5,not
287,BUB1B,701.0,ND,2.3613670996141037e-17,32.0,expressed
288,CHST10,9486.0,NOT,0.9923108411568008,1601.0,not
289,GABRR1,2569.0,NOT,1.956983401197428e-12,254.0,expressed
290,LCAT,3931.0,ND,0.9999999999993151,2277.5,not
291,AKR1C3,8644.0,NOT,0.013932046786544104,930.5,expressed
292,IP6K3,117283.0,ND,0.9999999999262599,2179.0,not
293,DAPK3,1613.0,ND,0.9984508032698663,1678.5,not
294,ZP2,7783.0,ND,0.9999995297817804,1954.5,not
295,SETDB1,9869.0,NOT,5.979039883679931e-06,614.5,expressed
296,GRIA2,2891.0,NOT,0.005938637922136863,892.5,expressed
297,NODAL,4838.0,ND,0.709396700194292,1329.5,not
298,SLC6A9,6536.0,NOT,0.3220661551814126,1182.5,not
299,ZNF17,7565.0,NOT,0.9969340827187136,1647.0,not
300,GPR35,2859.0,NOT,0.999259290288311,1710.5,not
301,C20orf112,140688.0,NOT,0.9999488042986655,1813.0,not
302,AEBP2,121536.0,NOT,1.439352128136719e-10,335.0,expressed
303,ABTB2,25841.0,NOT,0.0001620561992101892,728.0,expressed
304,EXOC3L4,91828.0,ND,0.9999945468007057,1887.5,not
305,RP11-77K12.7,0.0,NOT,0.9999903476750998,1868.0,not
306,CLEC11A,6320.0,ND,0.15134794783090022,1100.0,not
307,IL20RB,53833.0,ND,6.92960469121078e-16,91.0,expressed
308,UBQLN4,56893.0,NOT,4.8579069033385144e-15,126.5,expressed
309,ZFYVE9,9372.0,NOT,0.9999999478204114,2021.0,not
310,AGPAT4,56895.0,ND,0.999993094777287,1880.0,not
311,PSME1,5720.0,NOT,0.9999999993627992,2130.0,not
312,SCAMP1,9522.0,NOT,0.012746174602236704,925.5,expressed
313,TRAM2,9697.0,NOT,0.012412551891206202,924.0,expressed
314,PPP2R1B,5519.0,ND,0.010842267616169073,916.5,expressed
315,INO80E,283899.0,NOT,0.30494948156326496,1175.5,not
316,ATG5,9474.0,NOT,0.004013733431444059,865.0,expressed
317,H2AFV,94239.0,NOT,1.366631181538681e-11,283.5,expressed
318,ZNF232,7775.0,NOT,0.8462310026106152,1397.5,not
319,SLC12A3,6559.0,NOT,0.9934689753018008,1609.5,not
320,KARS,3735.0,NOT,5.933869434109727e-07,545.0,expressed
321,NAP1L2,4674.0,NOT,0.8835210512212117,1422.5,not
322,ZNF440,126070.0,NOT,0.5575600253504328,1270.5,not
323,C1D,10438.0,ND,0.3408198671513703,1190.0,not
324,GFER,2671.0,NOT,0.3664387201387046,1200.0,not
325,ANKRD2,26287.0,ND,0.0035866003535866557,859.5,expressed
326,NFIB,4781.0,NOT,0.9999999993041598,2128.0,not
327,SRC,6714.0,NOT,3.368253512062168e-05,671.5,expressed
328,EIF4EBP2,1979.0,NOT,0.9999999999749467,2202.5,not
329,EPHA7,2045.0,NOT,0.042083336726273124,999.0,expressed
330,BANK1,55024.0,ND,1.0,2455.0,not
331,SGSM3,27352.0,ND,0.886865376459425,1425.0,not
332,TMEM26,219623.0,NOT,0.981642884183973,1552.5,not
333,RNASEL,6041.0,NOT,0.9999973656222703,1910.0,not
334,FAM84A,151354.0,NOT,1.7645887475104302e-10,339.5,expressed
335,TOMM40L,84134.0,NOT,0.06166290354055802,1026.0,not
336,CEP128,145508.0,ND,8.613499041192907e-10,376.0,expressed
337,RPP21,79897.0,NOT,7.861254282128987e-11,321.5,expressed
338,CCDC104,112942.0,ND,0.9999976907507235,1914.0,not
339,SLC4A7,9497.0,NOT,0.0019334892854674924,830.5,expressed
340,SFMBT2,57713.0,ND,0.9999981663174865,1921.0,not
341,IGSF1,3547.0,NOT,1.1805594581213878e-10,330.5,expressed
342,FAM189B,10712.0,ND,1.0939645407704824e-17,19.0,expressed
343,SLC36A1,206358.0,NOT,1.3027015120962248e-05,639.5,expressed
344,CHI3L2,1117.0,NOT,0.9999999999999986,2395.0,not
345,TMEM8A,58986.0,ND,0.999496650978869,1726.5,not
346,SLC30A1,7779.0,ND,0.7392893422346682,1342.5,not
347,DPYSL2,1808.0,ND,1.0,2498.0,not
348,FNDC1,84624.0,ND,2.681039265601372e-06,589.5,expressed
349,LGALS2,3957.0,NOT,0.9999999932885649,2073.5,not
350,AGXT,189.0,ND,0.8070358972399124,1372.5,not
351,ZNF354A,6940.0,ND,0.12692304146510996,1084.0,not
352,ESM1,11082.0,NOT,0.37295988783117584,1202.5,not
353,FAM179B,23116.0,NOT,0.9999974101623399,1910.5,not
354,SPAG4,6676.0,NOT,3.1572752459234515e-06,594.5,expressed
355,HRH2,3274.0,NOT,0.9994099552785665,1720.0,not
356,C3orf58,205428.0,NOT,0.025523776089287197,966.5,expressed
357,ABT1,29777.0,NOT,0.022947706475515046,960.0,expressed
358,TNC,3371.0,NOT,3.4600086571863653e-07,529.5,expressed
359,ARNTL,406.0,NOT,0.9806938494807433,1549.5,not
360,KCTD15,79047.0,NOT,8.866072571550699e-06,627.0,expressed
361,CARD11,84433.0,ND,0.11118435522486791,1072.5,not
362,CIDEB,27141.0,NOT,0.6296543818051052,1297.5,not
363,POGLUT1,56983.0,NOT,4.5605591038051595e-08,474.5,expressed
364,ETS2,2114.0,ND,0.9999999592141505,2027.5,not
365,SIVA1,10572.0,NOT,0.0006040122393852993,780.0,expressed
366,ITFG2,55846.0,NOT,0.9781338721899211,1542.0,not
367,C8orf4,56892.0,NOT,0.999999999999996,2376.0,not
368,DLL1,28514.0,NOT,0.7140760991286902,1331.5,not
369,PDDC1,347862.0,NOT,0.8566284002262187,1404.0,not
370,CXADR,1525.0,NOT,8.206932252314474e-06,624.5,expressed
371,MIB1,57534.0,ND,2.0920797436906858e-07,515.5,expressed
372,ELOVL6,79071.0,ND,9.378768795174074e-10,378.0,expressed
373,ADAMTS10,81794.0,NOT,0.9999999832481419,2050.5,not
374,RHOF,54509.0,ND,0.9999999998791413,2168.0,not
375,APLP1,333.0,NOT,0.8737828182616114,1415.5,not
376,MOSPD2,158747.0,NOT,0.9999999987135682,2113.5,not
377,AMN1,196394.0,NOT,0.007190857426253689,894.5,expressed
378,SELENBP1,8991.0,ND,1.0,2494.5,not
379,RSPH9,221421.0,NOT,0.9999999998919342,2170.5,not
380,TNFRSF11B,4982.0,NOT,0.9999999622334702,2029.5,not
381,PIGU,128869.0,NOT,2.6786663263382675e-15,115.5,expressed
382,PRELID1,27166.0,NOT,0.09922248438446402,1063.0,not
383,NDUFV2,4729.0,NOT,0.48075200686413516,1242.5,not
384,PLAC8L1,153770.0,NOT,0.12877636837569661,1085.5,not
385,ZNF649,65251.0,NOT,0.9999999717236308,2037.0,not
386,NOSTRIN,115677.0,NOT,1.0,2497.0,not
387,WDR91,29062.0,NOT,0.7070082703627544,1328.5,not
388,XKR8,55113.0,ND,0.9999999404690855,2017.5,not
389,RCC1,1104.0,NOT,1.7524526988406752e-17,27.0,expressed
390,FAM26F,441168.0,NOT,0.7696403912893587,1356.5,not
391,CERK,64781.0,ND,0.11648385662001531,1076.5,not
392,TMEM242,729515.0,NOT,0.4725157835368879,1239.5,not
393,MANF,7873.0,ND,1.36320576798689e-05,641.0,expressed
394,IFNAR1,3454.0,ND,0.9999939187313469,1884.0,not
395,ANXA1,301.0,ND,0.3808122974278795,1205.5,not
396,EMC4,51234.0,ND,0.004393582002595391,869.5,expressed
397,ABCA6,23460.0,NOT,1.0,2454.5,not
398,RAB7L1,8934.0,NOT,0.9991164770315089,1703.0,not
399,CDKN1C,1028.0,NOT,0.9999999999872126,2217.0,not
400,KIAA0922,23240.0,NOT,0.9989478251929726,1695.5,not
401,C15orf54,400360.0,NOT,0.9921049610826577,1599.0,not
402,C19orf59,199675.0,ND,1.0,2461.0,not
403,UTS2B,257313.0,ND,0.9998930949866757,1786.5,not
404,AKAP11,11215.0,NOT,0.9999999999899105,2222.0,not
405,NMRK1,54981.0,ND,0.9999272781471963,1800.5,not
406,MRPS5,64969.0,NOT,0.00011562232650879632,715.5,expressed
407,GDPD3,79153.0,ND,0.9999376269318342,1806.0,not
408,CAMP,820.0,NOT,0.9999999999999938,2368.0,not
409,SMARCD2,6603.0,NOT,7.323037751215942e-11,320.0,expressed
410,SMARCAL1,50485.0,ND,0.010164410639893455,913.0,expressed
411,SLC39A12,221074.0,NOT,0.999999999697719,2144.5,not
412,HELZ2,85441.0,ND,0.9399819018135454,1475.0,not
413,CD1E,913.0,ND,0.9999999999097687,2174.5,not
414,ACR,49.0,NOT,0.9999999999995951,2288.0,not
415,SLC12A7,10723.0,ND,0.7404190728410526,1343.0,not
416,SYCE3,644186.0,ND,2.7933655692196822e-05,665.0,expressed
417,C12orf49,79794.0,NOT,1.0,2459.0,not
418,HOOK3,84376.0,NOT,0.9959042561884199,1633.0,not
